context	label	split
Later works , such as Atallah et al. ( 2001a ) , Bolshakov ( 2004 ) , Taskiran et al. ( 2006 ) and <CITED HERE>b ) , further made use of part-ofspeech taggers and electronic dictionaries , such as WordNet and VerbNet , to increase the robustness of the method .	Background	val
<CITED HERE> did not report inter-subject correlation for their larger dataset .	CompareOrContrast	val
This is a similar conclusion to our previous work in <CITED HERE> .	CompareOrContrast	val
We then use the program Snob ( <CITED HERE> ; Wallace 2005 ) to cluster these experiences .	Uses	val
The priorities are used for disambiguating interpretation in the incremental understanding method ( <CITED HERE>b ) .	Uses	val
A number of alignment techniques have been proposed , varying from statistical methods ( Brown et al. , 1991 ; <CITED HERE> ) to lexical methods ( Kay and Roscheisen , 1993 ; Chen , 1993 ) .	Background	val
<CITED HERE> present an illustrative first-order fragment along these lines and are able to supply a coherent formal semantics for the CLF-QLFs themselves , using a technique essentially equivalent to supervaluations : a QLF is true iff all its possible RQLFs are , false iff they are all false , and undefined otherwise .	Background	val
We use the open-source Moses toolkit ( <CITED HERE> ) to build a phrase-based SMT system trained on mostly MSA data ( 64M words on the Arabic side ) obtained from several LDC corpora including some limited DA data .	Uses	val
This approach is taken , for example , in LKB ( <CITED HERE> ) where lexical rules are introduced on a par with phrase structure rules and the parser makes no distinction between lexical and nonlexical rules ( Copestake 1993 , 31 ) .	CompareOrContrast	val
This confirms that although Kozima 's approach ( <CITED HERE> ) is computationally expensive , it does produce more precise segmentation .	CompareOrContrast	val
<CITED HERE> recently described a hybrid method for finding abbreviations and their definitions .	Background	val
More specifically , the notion of the phrasal lexicon ( used first by <CITED HERE> ) has been used successfully in a number of areas :	Background	val
<CITED HERE> run a finite-state NP parser on a POS-tagged corpus to calculate the relative frequency of the same six subcategorization verb classes .	Background	val
This section , which elaborates on preliminary results reported in <CITED HERE> , describes extraction algorithms for population , problems , interventions , outcomes , and the strength of evidence .	Extends	val
It would seem therefore that the iteration of the PT operation to form a closure is needed ( cfXXX <CITED HERE>b ) .	CompareOrContrast	val
<CITED HERE> asked subjects to identify the target of a vague description in a visual scene .	Background	val
Our most accurate single grammar achieves an F score of 91.6 on the WSJ test set , rivaling discriminative reranking approaches ( Charniak and Johnson , 2005 ) and products of latent variable grammars ( <CITED HERE> ) , despite being a single generative PCFG .	CompareOrContrast	val
Our recovery policy is modeled on the TargetedHelp ( <CITED HERE> ) policy used in task-oriented dialogue .	Extends	val
It has been argued that , in an incremental approach , gradable properties should be given a low preference ranking because they are difficult to process ( <CITED HERE> ) .	CompareOrContrast	val
` See ( <CITED HERE> ) for a discussion of the appropriateness of TIG for HPSG and a comparison with other feature logic approaches designed for HPSG .	Background	val
Specifically , we used Decision Graphs ( <CITED HERE> ) for Doc-Pred , and SVMs ( Vapnik 1998 ) for Sent-Pred .11 Additionally , we used unigrams for clustering documents and sentences , and unigrams and bigrams for predicting document clusters and sentence clusters ( Sections 3.1.2 and 3.2.2 ) .	Uses	val
There are many plausible representations , such as pairs of trees from synchronous tree adjoining grammars ( Abeille et al. 1990 ; Shieber 1994 ; <CITED HERE> ) , lexical conceptual structures ( Dorr 1992 ) and WordNet synsets ( Fellbaum 1998 ; Vossen 1998 ) .	Background	val
ones , DIRT ( Lin and Pantel , 2001 ) , VerbOcean ( Chklovski and Pantel , 2004 ) , FrameNet ( <CITED HERE> ) , and Wikipedia ( Mehdad et al. , 2010 ; Kouylekov et al. , 2009 ) .	Background	val
In the latter case , we can also take care of transferring the value of z. However , as discussed by <CITED HERE> , creating several instances of lexical rules can be avoided .	Motivation	val
It maximizes the probability of getting the entire DA sequence correct , but it does not necessarily find the DA sequence that has the most DA labels correct ( <CITED HERE> ) .	Background	val
A substring in the sentence that corresponds to a node in the representation tree is denoted by assigning the interval of the substring to SNODE of 2 These definitions are based on the discussion in ( Tang , 1994 ) and <CITED HERE> .	Uses	val
We found that the oldest system ( <CITED HERE> ) yielded the best prototypes , and that using these prototypes gave state-of-the-art performance on WSJ , as well as improvements on nearly all of the non-English corpora .	Background	val
Other definitions of predicates may be found in ( <CITED HERE> ) .	Background	val
For the sake of completeness , we report in this section also the results obtained adopting the `` basic solution '' proposed by ( <CITED HERE> ) .	CompareOrContrast	val
The representations used by Danlos ( 2000 ) , Gardent and Webber ( 1998 ) , or <CITED HERE> are similar , but do not ( always ) explicitly represent the clause combining operations as labeled nodes .	Background	val
Since earlier versions of the SNoW based CSCL were used only to identify single phrases ( <CITED HERE> ; Munoz et al. , 1999 ) and never to identify a collection of several phrases at the same time , as we do here , we also trained and tested it under the exact conditions of CoNLL-2000 ( Tjong Kim Sang and Buchholz , 2000 ) to compare it to other shallow parsers .	Extends	val
If differences in meaning between senses are very fine-grained , distinguishing between them is hard even for humans ( <CITED HERE> ) .6 Pairs containing such words are not suitable for evaluation .	Background	val
The application of domain models and deep semantic knowledge to question answering has been explored by a variety of researchers ( e.g. , Jacquemart and Zweigenbaum 2003 , <CITED HERE> ) , and was also the focus of recent workshops on question answering in restricted domains at ACL 2004 and AAAI 2005 .	Background	val
Griffiths et al. ( 2007 ) helped pave the path for cognitive-linguistic multimodal research , showing that Latent Dirichlet Allocation outperformed Latent Semantic Analysis ( <CITED HERE> ) in the prediction of association norms .	Background	val
Although not the first to employ a generative approach to directly model content , the seminal work of <CITED HERE> is a noteworthy point of reference and comparison .	CompareOrContrast	val
Others include selectional preferences , transitivity ( <CITED HERE> ) , mutual exclusion , symmetry , etc. .	Background	val
â¢ cross-language information retrieval ( e.g. , <CITED HERE> ) , â¢ multilingual document filtering ( e.g. , Oard 1997 ) , â¢ computer-assisted language learning ( e.g. , Nerbonne et al. 1997 ) , â¢ certain machine-assisted translation tools ( e.g. , Macklovitch 1994 ; Melamed 1996a ) , â¢ concordancing for bilingual lexicography ( e.g. , Catizone , Russell , and Warwick 1989 ; Gale and Church 1991 ) ,	Background	val
For example , ( <CITED HERE> ) discusses the evaluation of two different text categorization strategies with several variations of their feature spaces .	Background	val
As stated before , the experiments are run in the ACE '04 framework ( <CITED HERE> ) where the system will identify mentions and will label them ( cfXXX Section 4 ) with a type ( person , organization , etc ) , a sub-type ( OrgCommercial , OrgGovernmental , etc ) , a mention level ( named , nominal , etc ) , and a class ( specific , generic , etc ) .	Uses	val
Thus , the second class of SBD systems employs machine learning techniques such as decision tree classifiers ( Riley 1989 ) , neural networks ( Palmer and Hearst 1994 ) , and maximum-entropy modeling ( <CITED HERE> ) .	Background	val
or quotation of messages in emails or postings ( see <CITED HERE> but cfXXX Agrawal et al. ( 2003 ) ) .	Background	val
The first work to do this with topic models is <CITED HERE>b ) .	Background	val
The language chosen for semantic representation is a flat semantics along the line of ( Bos , 1995 ; Copestake et al. , 1999 ; <CITED HERE> ) .	CompareOrContrast	val
Tetreault 's contribution features comparative evaluation involving the author 's own centering-based pronoun resolution algorithm called the Left-Right Centering algorithm ( LRC ) as well as three other pronoun resolution methods : Hobbs 's naive algorithm ( <CITED HERE> ) , BFP ( Brennan , Friedman , and Pollard 1987 ) , and Strube 's 5list approach ( Strube 1998 ) .	Background	val
