context	label	split
We checked that treating hydrogens separately by using an all-atom potential developed for high pressure <CITED HERE> gave consistent results for the viscosity at a given pressure and more accurate densities.	used	train
We choose a Stillinger-Weber <CITED HERE> type interatomic potential with a pair potential and bond angle potential component.	extended	test
We chose to employ the EDIP <CITED HERE> and Tersoff [69] empirical potentials for the Si-Si interactions in parallel, as both potentials are known to reproduce the experimentally observed decrease in density of Si upon amorphization and to give a reasonable description of the SRO characteristics of the material [38].	used	train
We computed the stress strain curves under tension and compression along longitudinal direction, comparing the coarse grain model and two full atomistic models described by means of Tersoff BIBREF13 , <CITED HERE> and AIREBO BIBREF15 potential.	used	train
We confirmed the transferability of our observation to ductile metals with example simulations of nanocrystalline copper using the potential by Mishin et al. <CITED HERE> (see Supplementary Fig. S.7).	used	train
We consider the Tersoff potential BIBREF0 , Brenner reactive bond-order (REBO) potentials REBO-1990 BIBREF1 , REBO-2000 BIBREF2 , AIREBO BIBREF2 and REBO-2002 BIBREF3 , long-range carbon bond-order potential (LCBOP) <CITED HERE> , PPBE-G BIBREF5 , ReaxFF-CHO BIBREF6 and ReaxFF-C2013 BIBREF7 .	used	test
We employ a particular flavor of the ReaxFF potentials as suggested in [van Duin et al. 2001; <CITED HERE> , with slight modifications to include additional QM data suitable for protein modeling [Datta et al. 2005].	extended	train
Key features of the ReaxFF reactive force fields are [van Duin et al. 2001; Nielson et al. 2005; <CITED HERE>; Chenoweth et al. 2005 ]:• a bond-length/bond-order relationship is used to obtain smooth transition (Pauling) from nonbonded to single, double, and triple bonded systems;• all connectivity-dependent interactions (that is, valence and torsion angles) are made bond-order dependent to ensure that their energy contributions disappear upon bond dissociation;• they feature shielded nonbonded interactions that include van der Waals and Coulomb interactions;• ReaxFF uses a geometry-dependent charge calculation scheme (similar to QEq [Rappe and Goddard 1991] ) that accounts for polarization effects;• most parameters in the formulation have physical meaning, such as corresponding distances for bond-order transitions, atomic charges and others.	not used	train
We employ the Finnis-Sinclair type interatomic potential with parameters given by Mendelev et al. <CITED HERE> to describe the interactions in the ZreCu system.	used	val
We employed the Tersoff empirical potential recently re-parametrized to accurately reproduce the vibrational properties of carbon and hBN nanostructures 39, <CITED HERE> 62 .	extended	train
We examined fcc aluminium using the Mendelev et al. 62 EAM potential, bcc iron using the Mendelev et al. 63 EAM potential, and diamond cubic Si using the classical Tersoff/Stillinger-Webber Si potential <CITED HERE> 65 .	used	train
We extend the LAMMPS molecular dynamics program with a new, vectorized implementation of the Tersoff potential <CITED HERE> .	used	test
We first calculated the elastic constants of a face-centered cubic (fcc) structure in an Fe-Cr-Ni ternary alloy at 0 K using LAMMPS with the embedded atom potential for an Fe-Ni-Cr alloy proposed by Bonny et al. <CITED HERE> .	used	val
We have discussed the linearised model and its implementation for MD and MC at length in a recent publication <CITED HERE> .	not used	train
We have found that the ReaxFF parameter set developed by Weismiller et al. <CITED HERE> yields the closest predictions to first-principles results.	used	train
We have intensively tested different parameterizations of the Tersoff potential (Tersoff, 1989) and the Stillinger-Weber potential <CITED HERE> .For the present calculations we applied our own parameterization of the Stillinger-Weber potential scaled with respect to the cohesive energy, the lattice constant, and the melting point similar to that of Wang et al. (1989) for the CdTe interaction.	extended	train
We have performed atomistic modeling of NHG via classical molecular dynamics simulations (MD) where the Tersoff bond-order potential was employed to describe interatomic forces <CITED HERE> , BIBREF10 .	used	train
We have repeated some aspects of this work with potentials (the EAM potential of Sun et al. <CITED HERE> , MEAM potential of Kim et al. BIBREF37 as well as an ab inito electronic structure method (MacroDFT BIBREF38 , BIBREF39 ).	used	train
We have used the Reactive Force Field (ReaxFF) for simulating and verification of experimental results which is based on bond order <CITED HERE> and we have trained reactive force field model for lithium subsequently 1 . [34]	not used	train
We model the INLINEFORM0 metallic glasses as well as the glass–crystal composites with a CuZr B2 phase using the MD code lammps BIBREF44 and the eam-potential by Mendelev et al. <CITED HERE>	used	train
We note that to create a reliable force field for a specific application, e.g., for systems with defects, vacancies, and grain boundaries, the reference data should be more comprehensive, including the atomic environments expected to be encountered during the MD simulations <CITED HERE> 8.	not used	train
We note, however, that generally INLINEFORM1 for INLINEFORM2 <CITED HERE> , in which case INLINEFORM3 so ( EQREF23 ) is more likely to hold for tensile strains INLINEFORM4	not used	train
We note, however, that generally INLINEFORM2 for INLINEFORM3 <CITED HERE>, in which case INLINEFORM4 is more likely to hold for compressive strains INLINEFORM5.	not used	val
We now quantify the uncertainty margins of the finite temperature lattice constant and cohesive energy of aluminium calculated using MD simulations based on a literature interatomic potential <CITED HERE> .	used	train
We observe that the above assumptions are generally satisfied by classical interaction potentials for carbon (see <CITED HERE> 20] ).	not used	train
We perform MD simulations with an embedded atom method (EAM) potential of Cu <CITED HERE> using LAMMPS [21] .	used	train
We perform our simulations using the ReaxFF potential, 62 a reactive force field designed based on the notion of bond-order parameter 82, <CITED HERE> and the electronegativity equalization method 84 to update variable charges at each step of the atomistic simulation.	not used	train
We refer readers to the mentioned references ( <CITED HERE> and BIBREF14 ) for more detail information about the construction of these force-fields for Al-Al and Al-Cu interactions.	used	val
We refer the reader to specific publications for the derivation and development of reactive force fields [van Duin et al. 2001; Chenoweth et al. 2005; <CITED HERE> .	not used	train
We selected the Embedded Atom Method (EAM) potential by Grochola et al. <CITED HERE> .	used	train
We shall introduce some specific structure of the terms in ( EQREF1 ) by modeling the basic chemistry of INLINEFORM0 -covalent bonding in carbon BIBREF10 , <CITED HERE> , namely the specific bonding mode of INLINEFORM1 .	not used	train
We simulated Na and Al using embedded atom models [27, <CITED HERE> .	used	train
We start by presenting an assessment of the fidelity of the LCBOP potential <CITED HERE> 31] , cf.	used	train
